mechanism,base_rate,group_gap,seed,aggregation,statistic,statistic_max,statistic_mean,statistic_weighted,statistic_mi,eo_gap,tpr_gap,fpr_gap,dp_gap,eo_base,dp_base,eo_gap_delta,dp_gap_delta
mcar,0.05,0.2,7,max,0.14393939393939395,0.14393939393939395,0.08636363636363636,0.10566188197767146,0.07716451296369735,0.15428571428571425,0.15428571428571425,0.02790395846852689,0.12510686805357651,0.11428571428571421,0.12097463664861785,0.040000000000000036,0.004132231404958664
mcar,0.05,0.2,8,max,0.1037037037037037,0.1037037037037037,0.06666666666666667,0.07983539094650205,0.05475754150268179,0.3068783068783069,0.2005494505494505,0.3068783068783069,0.06419294990723556,0.271978021978022,0.11873840445269013,0.034900284900284906,-0.054545454545454564
mcar,0.05,0.2,9,max,0.1357142857142857,0.1357142857142857,0.09142857142857143,0.10267857142857141,0.080188214184521,0.19356187290969906,0.19356187290969906,0.14393939393939387,0.24,0.19356187290969906,0.248,0.0,-0.008000000000000007
mcar,0.05,0.3,0,max,0.1897810218978102,0.1897810218978102,0.11386861313868613,0.1525360284484372,0.10242061929444998,0.14492753623188404,0.1257022471910112,0.14492753623188404,0.06714536704606211,0.1513342696629213,0.10083263310671453,-0.006406733431037259,-0.03368726606065242
mcar,0.05,0.3,1,max,0.192,0.192,0.1456,0.1718681318681319,0.16423623109756239,0.18356506795813154,0.18356506795813154,0.0357142857142857,0.15810147299509003,0.17778472113732235,0.14959083469721768,0.00578034682080919,0.008510638297872353
mcar,0.05,0.3,2,max,0.16901408450704225,0.16901408450704225,0.11267605633802817,0.13028169014084506,0.12423191323834865,0.1450711839971166,0.1450711839971166,0.12248186946011286,0.15773809523809523,0.1562443683546585,0.1617063492063493,-0.011173184357541888,-0.003968253968254065
mcar,0.05,0.3,3,max,0.1875,0.1875,0.1203125,0.1466112012987013,0.07859607686819278,0.17591001406030304,0.17591001406030304,0.009230769230769209,0.15952832746001622,0.15856897359787525,0.15112496611547843,0.017341040462427793,0.008403361344537785
mcar,0.05,0.3,4,max,0.18548387096774194,0.18548387096774194,0.1064516129032258,0.1495601173020528,0.1739304008055644,0.09195402298850575,0.09195402298850575,0.016666666666666607,0.12354312354312347,0.09195402298850575,0.13442113442113446,0.0,-0.01087801087801099
mcar,0.05,0.3,5,max,0.14960629921259844,0.14960629921259844,0.08503937007874016,0.11081948089822106,0.12970565276926274,0.19428571428571428,0.19428571428571428,0.0714285714285714,0.1456700823789432,0.2571428571428571,0.18585493269037578,-0.06285714285714283,-0.040184850311432596
mcar,0.05,0.3,6,max,0.2,0.2,0.15285714285714286,0.1698931909212283,0.17104513506160218,0.21111111111111114,0.21111111111111114,0.0357142857142857,0.17600000000000005,0.21666666666666667,0.17200000000000004,-0.005555555555555536,0.0040000000000000036
mcar,0.05,0.3,7,max,0.19696969696969696,0.19696969696969696,0.1181818181818182,0.14257964257964256,0.1256374565045848,0.15428571428571425,0.15428571428571425,0.0006489292667098967,0.1382160159589627,0.11428571428571421,0.12097463664861785,0.040000000000000036,0.017241379310344862
mcar,0.05,0.3,8,max,0.14074074074074075,0.14074074074074075,0.08888888888888888,0.10691358024691358,0.040647662331002865,0.3439153439153439,0.19505494505494503,0.3439153439153439,0.04192949907235621,0.271978021978022,0.11873840445269013,0.07193732193732189,-0.07680890538033391
mcar,0.05,0.3,9,max,0.18571428571428572,0.18571428571428572,0.12285714285714285,0.1393687707641196,0.1256239126069856,0.19356187290969906,0.19356187290969906,0.13257575757575762,0.2280000000000001,0.19356187290969906,0.248,0.0,-0.019999999999999907
mcar,0.15,0.0,0,max,0.00413582087617171,0.00413582087617171,0.002258495287238589,0.002022233572620197,0.0024876167893895652,0.1513342696629213,0.1513342696629213,0.11180124223602483,0.09678405011076319,0.1513342696629213,0.09678405011076319,0.0,0.0
mcar,0.15,0.0,1,max,0.0034782608695652223,0.0034782608695652223,0.0012521739130434777,0.001407694058729797,0.0017448275730208623,0.15075769411029527,0.15075769411029527,0.016129032258064502,0.14959083469721768,0.15075769411029527,0.14959083469721768,0.0,0.0
mcar,0.15,0.0,2,max,0.003432783078398699,0.003432783078398699,0.0016911504871523042,0.0016362191128668619,0.001358164556294115,0.16760676873489117,0.1450711839971166,0.16760676873489117,0.17460317460317454,0.16760676873489117,0.17460317460317454,0.0,0.0
mcar,0.15,0.0,3,max,0.00305944055944056,0.00305944055944056,0.001158216783216781,0.0010659479409479387,0.0005718474171867251,0.14888298703327607,0.14888298703327607,0.03076923076923077,0.15952832746001622,0.14888298703327607,0.15952832746001622,0.0,0.0
mcar,0.15,0.0,4,max,0.0038642473118279536,0.0038642473118279536,0.0017921146953405105,0.0011944735582210982,0.0017786487864539942,0.046934865900383094,0.046934865900383094,0.016666666666666607,0.08896658896658893,0.046934865900383094,0.08896658896658893,0.0,0.0
mcar,0.15,0.0,5,max,0.0035728518228415156,0.0035728518228415156,0.0018249027772052069,0.001450787006347834,0.0012240477791461877,0.17142857142857137,0.17142857142857137,0.016129032258064502,0.16998191681735986,0.17142857142857137,0.16998191681735986,0.0,0.0
mcar,0.15,0.0,6,max,0.0035714285714285587,0.0035714285714285587,0.0017857142857142863,0.0019557823129251707,0.002350132756022469,0.21666666666666667,0.21666666666666667,0.05714285714285716,0.19200000000000006,0.21666666666666667,0.19200000000000006,0.0,0.0
mcar,0.15,0.0,7,max,0.002187366623986331,0.002187366623986331,0.0013124199743918027,0.0013640966416442772,0.0016233961723482074,0.12571428571428567,0.12571428571428567,0.10382868267358858,0.15474494157879737,0.12571428571428567,0.15474494157879737,0.0,0.0
mcar,0.15,0.0,8,max,0.0019665683382497565,0.0019665683382497565,0.0011274991805965257,0.0010759615275941175,0.0010174198412582543,0.25396825396825395,0.1785714285714285,0.25396825396825395,0.07012987012987015,0.25396825396825395,0.07012987012987015,0.0,0.0
